alpha, beta, delta, gamma 
0.118446, 0.0186095, 0.0120829, 0.114799
0.123919, 0.019114, 0.0126951, 0.132741
0.109194, 0.0150155, 0.0135898, 0.108569
0.119837, 0.0134951, 0.0137234, 0.127648
0.108221, 0.0137998, 0.0164636, 0.15455
0.107521, 0.0155974, 0.0164179, 0.141974
0.150734, 0.0137865, 0.0160377, 0.159975
0.155949, 0.0146365, 0.0157343, 0.133385
0.146964, 0.0176234, 0.0158372, 0.128335
0.128537, 0.0153059, 0.0135671, 0.130536
0.163471, 0.0129206, 0.0131163, 0.11185
0.111433, 0.0144789, 0.0121773, 0.145781
0.104348, 0.0111395, 0.0146529, 0.126059
0.13237, 0.0120485, 0.0158217, 0.135141
0.123555, 0.0121905, 0.0127146, 0.128152
0.121838, 0.0131842, 0.0126927, 0.107705
0.122245, 0.0141109, 0.00958194, 0.096289
0.125455, 0.0125048, 0.0103291, 0.0935022
0.122135, 0.0120296, 0.00747381, 0.0926687
0.118615, 0.0128052, 0.00840324, 0.0681159
0.0974198, 0.0118656, 0.0102667, 0.080919
0.0963176, 0.0105096, 0.0093812, 0.0873199
0.0870132, 0.0124016, 0.0110309, 0.11093
0.101892, 0.0113363, 0.0139727, 0.101431
0.107802, 0.0129216, 0.0110091, 0.109582
0.101792, 0.0122766, 0.00997386, 0.118608
0.100881, 0.010936, 0.0132145, 0.119599
0.0986787, 0.0115014, 0.0138792, 0.119307
0.0745081, 0.0124307, 0.015196, 0.110096
0.120944, 0.0115545, 0.0151906, 0.106112
0.0995533, 0.0145531, 0.0103479, 0.132148
0.112285, 0.0108694, 0.0124478, 0.110054
0.106334, 0.0138979, 0.0133252, 0.0968782
0.0998694, 0.00994444, 0.0114735, 0.11531
0.0832842, 0.0112741, 0.0117132, 0.101107
0.0939996, 0.00886744, 0.0100978, 0.0872187
0.117067, 0.0119635, 0.0109931, 0.0959936
0.0777994, 0.010158, 0.00984047, 0.0780056
0.0616771, 0.00915592, 0.00946137, 0.0908381
0.065147, 0.00900048, 0.0107902, 0.0878864
0.0766606, 0.0105713, 0.00892714, 0.0886855
0.0911067, 0.0103666, 0.0097948, 0.103658
0.0943979, 0.0102275, 0.009732, 0.0857934
0.0858154, 0.00960454, 0.0109161, 0.09122
0.101001, 0.0123621, 0.0133258, 0.082124
0.115612, 0.0119081, 0.0102011, 0.116058
0.0942383, 0.0130587, 0.0117708, 0.117041
0.0982833, 0.0136789, 0.0107955, 0.117175
0.0918591, 0.0111534, 0.00965556, 0.11436
0.0721128, 0.0106898, 0.0114357, 0.110547
0.0863925, 0.0118088, 0.0116585, 0.107242
0.0730996, 0.0110056, 0.0117001, 0.10699
0.0789468, 0.00928303, 0.01104, 0.104462
0.0695954, 0.0117206, 0.0132593, 0.108012
0.0764586, 0.00827827, 0.0119441, 0.109305
0.0930624, 0.00896693, 0.0118892, 0.12607
0.0867249, 0.0112092, 0.0119434, 0.134883
0.0693756, 0.00738349, 0.0134474, 0.123355
0.0692755, 0.00912191, 0.0106951, 0.133631
0.0900045, 0.0100324, 0.0123924, 0.131228
0.102444, 0.0114616, 0.0121092, 0.103434
0.0973492, 0.0115756, 0.011736, 0.10343
0.092752, 0.0136026, 0.0122761, 0.104698
0.110782, 0.0116138, 0.0107041, 0.122153
0.102368, 0.0124668, 0.00965885, 0.125928
0.105259, 0.0127337, 0.0107532, 0.100506
0.105253, 0.0120524, 0.0108892, 0.135266
0.111595, 0.0129645, 0.00973739, 0.127255
0.0846833, 0.0126211, 0.00917726, 0.115893
0.0962633, 0.0131094, 0.0111821, 0.0866102
0.0986929, 0.0125237, 0.0113904, 0.103748
0.0920081, 0.0114661, 0.00849692, 0.111948
0.0909347, 0.00961567, 0.0112048, 0.113343
0.0772588, 0.0102044, 0.0147416, 0.108997
0.0666031, 0.00773934, 0.013574, 0.115936
0.0729432, 0.00822412, 0.0138786, 0.128299
0.0765353, 0.00821382, 0.0104736, 0.134756
0.085528, 0.00760377, 0.0108227, 0.116248
0.0808026, 0.0108189, 0.0122471, 0.106671
0.0839409, 0.0104536, 0.0120843, 0.131061
0.0716634, 0.00901141, 0.0117961, 0.12444
0.0870153, 0.0122457, 0.011573, 0.131517
0.126229, 0.0111128, 0.0121208, 0.106886
0.103324, 0.00984387, 0.0127403, 0.132695
0.0971311, 0.013558, 0.0111835, 0.120429
0.109426, 0.0117325, 0.0143979, 0.103985
0.112844, 0.0119156, 0.0115679, 0.138463
0.102605, 0.0124438, 0.0125623, 0.125131
0.072849, 0.00852085, 0.012359, 0.121334
0.0782574, 0.00848599, 0.0121621, 0.126128
0.0665155, 0.0101151, 0.0136195, 0.141063
0.0597142, 0.00849032, 0.0138922, 0.137398
0.062709, 0.00699732, 0.0153342, 0.151236
0.0811599, 0.00783301, 0.0140084, 0.122993
0.0841895, 0.00713224, 0.0139918, 0.128959
0.0914958, 0.00689815, 0.010108, 0.109225
0.0774945, 0.0116929, 0.0103912, 0.102537
0.103423, 0.0102024, 0.0113596, 0.115815
0.0823243, 0.00929046, 0.0106932, 0.116766
0.0667147, 0.00994266, 0.0109496, 0.12102
0.0667168, 0.00928, 0.010473, 0.111646
0.0804762, 0.0107944, 0.00715538, 0.0880857
0.0729738, 0.0107233, 0.0108092, 0.0801705
0.0702291, 0.00916153, 0.00840289, 0.0856719
0.0741758, 0.00961628, 0.00960694, 0.0691892
0.0783375, 0.00886497, 0.0106192, 0.0985636
0.0785163, 0.00926979, 0.00997467, 0.0933798
0.0675149, 0.00929971, 0.0113722, 0.0835222
0.0798134, 0.0107414, 0.010377, 0.103029
0.0775376, 0.0126512, 0.013149, 0.0989847
0.0787499, 0.00856883, 0.0117103, 0.15365
0.0871487, 0.00987262, 0.0153785, 0.121773
0.0979675, 0.0115536, 0.011934, 0.113035
0.0848602, 0.011275, 0.0121128, 0.114633
0.0740667, 0.0151426, 0.0114933, 0.123801
0.107984, 0.00883094, 0.0127197, 0.0888171
0.141377, 0.0137821, 0.0123675, 0.0988505
0.116117, 0.0131624, 0.0104294, 0.0728743
0.137038, 0.0125434, 0.00980118, 0.104434
0.126376, 0.0150802, 0.0108819, 0.105031
0.129857, 0.0121373, 0.0117023, 0.113581
0.103843, 0.0148119, 0.012442, 0.109342
0.117333, 0.013577, 0.0124835, 0.125086
0.137972, 0.0130031, 0.0123986, 0.100691
0.148495, 0.0139498, 0.0130783, 0.100671
0.147376, 0.013241, 0.0110411, 0.0919411
0.14341, 0.0154994, 0.0109291, 0.0859113
0.118004, 0.0137398, 0.00841952, 0.0883584
0.126431, 0.013622, 0.00968358, 0.0744807
0.128064, 0.0139439, 0.0103439, 0.105338
0.123023, 0.0144572, 0.0100035, 0.0732941
0.0994478, 0.0130865, 0.0100835, 0.0972104
0.119732, 0.0126114, 0.00977177, 0.1039
0.113948, 0.0114274, 0.0104635, 0.109884
0.0946611, 0.0123447, 0.0108116, 0.108869
0.0730903, 0.0143294, 0.0123085, 0.079874
0.119026, 0.0113363, 0.0108105, 0.10069
0.110935, 0.0126858, 0.00884344, 0.08632
0.109117, 0.0123136, 0.0100943, 0.0852846
0.115601, 0.0131058, 0.00860764, 0.0879855
0.120361, 0.0133899, 0.0101751, 0.0742343
0.107707, 0.0144018, 0.00889143, 0.0881829
0.133314, 0.0120117, 0.00809753, 0.102215
0.101888, 0.0151408, 0.00993741, 0.0780916
0.142354, 0.0128837, 0.010771, 0.0842738
0.143939, 0.0151742, 0.0101666, 0.0963232
0.131612, 0.0165364, 0.00820409, 0.0715796
0.115187, 0.0139246, 0.0112259, 0.112367
0.117093, 0.0149162, 0.0117921, 0.0957162
0.132327, 0.0145771, 0.0108792, 0.0865974
0.135721, 0.0136043, 0.00794588, 0.0841237
0.127049, 0.014278, 0.0106302, 0.0819504
0.125351, 0.0121699, 0.00970799, 0.0823777
0.107472, 0.0142882, 0.00717832, 0.0869275
0.105899, 0.0111517, 0.00887556, 0.0738897
0.11549, 0.0129886, 0.00989159, 0.0660095
0.135671, 0.0170137, 0.00666357, 0.0730782
0.127648, 0.016436, 0.00872531, 0.0434573
0.145522, 0.0155127, 0.00649447, 0.054976
0.118268, 0.0168086, 0.00864858, 0.0583888
0.138797, 0.0146767, 0.00867985, 0.0836442
0.132891, 0.016748, 0.0109479, 0.0847129
0.122586, 0.0150063, 0.010116, 0.0818491
0.143703, 0.0117557, 0.00871876, 0.0732772
0.124792, 0.0130134, 0.00764376, 0.0733428
0.115246, 0.0134543, 0.00820209, 0.080883
0.125285, 0.0137443, 0.00747114, 0.052143
0.116003, 0.0123153, 0.00800381, 0.0571536
0.113187, 0.0110689, 0.00774775, 0.0599084
0.0998474, 0.00954321, 0.0071105, 0.0732879
0.0703416, 0.00816051, 0.00825459, 0.0705698
0.0693468, 0.00956146, 0.00849947, 0.0930989
0.0774523, 0.00751555, 0.00853061, 0.0751416
0.0864679, 0.00683713, 0.0085381, 0.0838891
0.0985791, 0.00855357, 0.00912981, 0.0772428
0.0773683, 0.0119148, 0.00735692, 0.0757723
0.104171, 0.009972, 0.007394, 0.0505378
0.0967326, 0.0117153, 0.00745626, 0.0618649
0.101284, 0.0120855, 0.00742701, 0.0721018
0.0943561, 0.0117034, 0.00808862, 0.0870735
0.0780851, 0.0102773, 0.00779721, 0.0680929
0.0801876, 0.0124537, 0.00873838, 0.064761
0.076682, 0.0124637, 0.00781559, 0.0880179
0.0785051, 0.0100394, 0.007829, 0.0719792
0.0724318, 0.0102179, 0.00969202, 0.0985896
0.0747659, 0.0104657, 0.00961386, 0.0803967
0.071527, 0.00892233, 0.00998708, 0.0960546
0.0820114, 0.00709229, 0.00732714, 0.089208
0.0596555, 0.00733788, 0.00874856, 0.0908621
0.0464752, 0.00748226, 0.00991002, 0.0779047
0.0472957, 0.0069972, 0.00814087, 0.103141
0.0642215, 0.00667468, 0.00876328, 0.0827937
0.0649112, 0.00705995, 0.00875598, 0.0732896
0.0631686, 0.00635933, 0.0105919, 0.0893769
0.0754306, 0.00774285, 0.0108194, 0.0907497
0.0808028, 0.00972889, 0.00894606, 0.0840226
0.0701486, 0.00906238, 0.00756126, 0.0877949
0.0688559, 0.00835458, 0.00680986, 0.0884907
0.0669877, 0.00860721, 0.0100718, 0.0741
0.0970654, 0.00890834, 0.00982533, 0.0931605
0.0699623, 0.0103879, 0.0100991, 0.0939749
0.0728712, 0.00781241, 0.0114295, 0.10753
0.0534043, 0.00794485, 0.0119128, 0.101155
0.0454342, 0.00852225, 0.0103219, 0.0729573
0.0488161, 0.00818977, 0.0103331, 0.0767769
0.06201, 0.008123, 0.00952645, 0.0951715
0.0529219, 0.00647688, 0.0107232, 0.105038
0.0447865, 0.00748384, 0.010635, 0.110647
0.0465237, 0.00839229, 0.0117253, 0.0902172
0.0548627, 0.00869229, 0.0077386, 0.0953724
0.0546644, 0.00974885, 0.00725971, 0.0821025
0.0544247, 0.00822259, 0.00784645, 0.0744625
0.0605435, 0.00823633, 0.00815356, 0.0886917
0.0650759, 0.00741349, 0.00960569, 0.0762734
0.0832277, 0.00704026, 0.00752865, 0.0784598
0.0666648, 0.0106709, 0.00904551, 0.0822592
0.0839557, 0.00835267, 0.00934812, 0.091701
0.0804547, 0.00894495, 0.00966715, 0.0830608
0.0883966, 0.0122995, 0.0100302, 0.0674212
0.0893287, 0.0110784, 0.00893286, 0.0738851
0.0718528, 0.0130649, 0.00940012, 0.085107
0.0850868, 0.0112381, 0.0100678, 0.07286
0.0776532, 0.0111714, 0.00925646, 0.072996
0.0832861, 0.0131529, 0.00972357, 0.0863177
0.0723351, 0.00865197, 0.00864286, 0.0803183
0.0673418, 0.00794118, 0.0105583, 0.111543
0.0679778, 0.00818329, 0.0104727, 0.0878319
0.0665557, 0.00858375, 0.0106534, 0.112912
0.0661409, 0.00722975, 0.0124746, 0.117773
0.0695315, 0.00635753, 0.011708, 0.112488
0.0614864, 0.00841896, 0.0120574, 0.126621
0.0743923, 0.00755466, 0.0112298, 0.111868
0.0649304, 0.00708292, 0.014303, 0.120835
0.0438593, 0.00564238, 0.00994849, 0.104624
0.0589191, 0.0058503, 0.0103995, 0.105039
0.0455309, 0.00803655, 0.0121801, 0.112782
0.0550099, 0.00713268, 0.011363, 0.111445
0.0462739, 0.00675912, 0.01199, 0.119874
0.0429883, 0.00584364, 0.0101351, 0.127877
0.0450986, 0.00632484, 0.0120201, 0.112922
0.0593917, 0.00503086, 0.0111656, 0.112687
0.0460386, 0.00757394, 0.0114226, 0.122956
0.0548168, 0.00714145, 0.00987028, 0.0868901
0.0656489, 0.00764495, 0.00763137, 0.0982888
0.0810382, 0.00986139, 0.0101428, 0.0962226
0.0906078, 0.00946848, 0.0117367, 0.10512
0.0627114, 0.0103337, 0.0113067, 0.106649
0.0622486, 0.00913951, 0.0119241, 0.118033
0.0808669, 0.00830582, 0.0120137, 0.131119
0.0572478, 0.0099696, 0.010394, 0.107336
0.059045, 0.00845293, 0.010835, 0.11014
0.0515683, 0.00789989, 0.013171, 0.104675
0.0593444, 0.00894122, 0.0113385, 0.109091
0.0638666, 0.00684851, 0.0103223, 0.132994
0.052402, 0.00818023, 0.0112828, 0.102657
0.0768779, 0.00812722, 0.0140256, 0.107329
0.0712251, 0.00947298, 0.0103107, 0.0822827
0.0726232, 0.00855713, 0.00954828, 0.112884
0.105499, 0.0107717, 0.00976427, 0.113363
0.104468, 0.0105319, 0.0143281, 0.123266
0.0967108, 0.0105702, 0.0126825, 0.138478
0.109896, 0.0115686, 0.0157816, 0.150204
0.108076, 0.0124372, 0.014915, 0.143227
0.124457, 0.0144607, 0.0143747, 0.163106
0.105603, 0.0112729, 0.0160131, 0.150354
0.0813948, 0.0107299, 0.0153178, 0.170744
0.0797163, 0.00819739, 0.0146055, 0.12547
0.0741004, 0.00761781, 0.0126873, 0.123642
0.0805479, 0.0081897, 0.0132519, 0.140703
0.0642683, 0.009688, 0.0114458, 0.0976447
0.0828376, 0.0104191, 0.0146323, 0.118573
0.073262, 0.0101743, 0.0107093, 0.114221
0.0833269, 0.00945409, 0.0101577, 0.0954288
0.0702926, 0.00925495, 0.00985619, 0.118737
0.0638601, 0.00872684, 0.00915468, 0.0953575
0.0549878, 0.007684, 0.0101704, 0.122764
0.0623472, 0.00785769, 0.0123425, 0.117264
0.0684891, 0.00914329, 0.0131939, 0.14082
0.0708476, 0.00737935, 0.0155148, 0.129771
0.0592042, 0.00701837, 0.016142, 0.157382
0.0739727, 0.00602785, 0.0184205, 0.154546
0.0502688, 0.00633944, 0.0187305, 0.154799
0.060651, 0.00863826, 0.0165291, 0.1543
0.0709056, 0.00821126, 0.0146648, 0.160185
0.0833935, 0.00954832, 0.0138899, 0.119657
0.0779947, 0.0102105, 0.0131877, 0.115697
0.0761999, 0.0111666, 0.0120103, 0.135929
0.0816685, 0.0137105, 0.0136405, 0.13392
0.109632, 0.0109517, 0.0127827, 0.128706
0.0758261, 0.0121567, 0.013236, 0.155687
0.068365, 0.0101704, 0.0145096, 0.130103
0.0666081, 0.00995019, 0.0145969, 0.121643
0.0751977, 0.00963531, 0.0141694, 0.121664
0.105764, 0.00809254, 0.0112659, 0.110943
0.0713128, 0.0116156, 0.0119059, 0.107671
0.0874695, 0.00980932, 0.0121706, 0.114594
0.0969251, 0.0092829, 0.0113635, 0.100561
0.0903741, 0.0116865, 0.00799617, 0.0780832
0.0810766, 0.0120626, 0.00782768, 0.0766079
0.0835086, 0.0100481, 0.00939686, 0.0922757
0.077757, 0.0115553, 0.0131863, 0.0870582
0.0914243, 0.0118841, 0.0125798, 0.0854311
0.0927716, 0.0105209, 0.0107795, 0.132395
0.092532, 0.011031, 0.0126325, 0.127236
0.0899714, 0.00995557, 0.0139761, 0.150923
0.0704105, 0.0096991, 0.0153707, 0.147509
0.070321, 0.00890969, 0.0141594, 0.136827
0.071377, 0.00786834, 0.0172659, 0.139513
0.066018, 0.00929201, 0.0160579, 0.141483
0.0750902, 0.00835771, 0.0156578, 0.152593
0.0591667, 0.00731529, 0.012388, 0.138903
0.0411674, 0.00821862, 0.0111056, 0.118302
0.049882, 0.0079552, 0.010737, 0.124377
0.0593257, 0.00747883, 0.013994, 0.096675
0.0825333, 0.00976183, 0.012534, 0.135054
0.0775896, 0.00981632, 0.0108494, 0.0874207
0.0720067, 0.0094546, 0.00839074, 0.0996933
0.08041, 0.00902344, 0.00906868, 0.0798948
0.0943798, 0.00917435, 0.00972397, 0.0902735
0.076674, 0.0120629, 0.0103007, 0.0915751
0.0966041, 0.0107715, 0.00992214, 0.0769364
0.0897084, 0.0107152, 0.00893237, 0.0829272
0.0757133, 0.0125868, 0.00958196, 0.070597
0.0703026, 0.0106966, 0.0111456, 0.0699079
0.0695042, 0.0108295, 0.00926679, 0.0704753
0.0753355, 0.00880719, 0.00802059, 0.0845683
0.075742, 0.0110932, 0.00897907, 0.0763479
0.092638, 0.00926955, 0.00931096, 0.0820421
0.0983399, 0.0119949, 0.0091303, 0.0775928
0.08184, 0.011712, 0.0102713, 0.0773005
0.0686716, 0.0108569, 0.00942399, 0.101819
0.0930262, 0.00952696, 0.00909714, 0.100371
0.0721526, 0.0110393, 0.00964367, 0.0835404
0.0875144, 0.00983415, 0.00974876, 0.0955578
0.0800926, 0.0101165, 0.00782626, 0.0882876
0.0848888, 0.00880226, 0.0086622, 0.0779969
0.0845029, 0.00912548, 0.00899282, 0.0881613
0.0682763, 0.00671644, 0.0104211, 0.0847002
0.0546679, 0.00777574, 0.00850827, 0.0930405
0.0624726, 0.00756271, 0.0115785, 0.124827
0.064205, 0.00843233, 0.0103156, 0.100297
0.0722383, 0.00714286, 0.0114177, 0.0915333
0.0846904, 0.00964811, 0.0146466, 0.134745
0.0758282, 0.0102876, 0.00894749, 0.0897404
0.0714546, 0.0097235, 0.0105221, 0.101693
0.0710742, 0.0101104, 0.00863513, 0.0852373
0.0676777, 0.0122207, 0.0057503, 0.072188
0.0885181, 0.0106927, 0.00645419, 0.0745607
0.0784087, 0.00948734, 0.0074053, 0.0789425
0.0735766, 0.0103244, 0.00781075, 0.0777343
0.0898548, 0.00900163, 0.00728603, 0.0678214
0.0847743, 0.0105437, 0.00683688, 0.0720201
0.081136, 0.00824334, 0.00753895, 0.0811438
0.0603597, 0.0106292, 0.00856913, 0.0778424
0.0584068, 0.00873646, 0.00867982, 0.100942
0.0584856, 0.00769182, 0.00843759, 0.0938329
0.0632306, 0.00677682, 0.010229, 0.100391
0.0793003, 0.00653792, 0.0124152, 0.105441
0.0783606, 0.00637235, 0.0105083, 0.115236
0.0553297, 0.0100962, 0.00962174, 0.0935064
0.0554204, 0.0083859, 0.0104545, 0.121434
0.0503518, 0.00679189, 0.00963981, 0.146543
0.0536567, 0.00679279, 0.0119698, 0.127346
0.0493947, 0.00750033, 0.0130489, 0.099222
0.050174, 0.00813373, 0.00989, 0.105292
0.0551124, 0.00687883, 0.00921447, 0.118707
0.0582338, 0.00712314, 0.0135155, 0.122938
0.0682123, 0.00782955, 0.0109428, 0.131301
0.0624636, 0.00602067, 0.0123187, 0.127125
0.0613764, 0.00624588, 0.0134613, 0.133065
0.0473687, 0.0050723, 0.0105593, 0.121003
0.0680039, 0.00606377, 0.0127775, 0.118612
0.0573872, 0.00628002, 0.0110969, 0.110804
0.0550691, 0.00693903, 0.0115527, 0.127165
0.0677558, 0.00996, 0.0124901, 0.109621
0.0930499, 0.00904972, 0.011175, 0.0938258
0.0753147, 0.00969464, 0.00933107, 0.0977617
0.0759417, 0.0100405, 0.0105718, 0.0954585
0.0922427, 0.00953159, 0.00797515, 0.103995
0.0647323, 0.00804205, 0.0101968, 0.0787232
0.0659366, 0.00780949, 0.00942705, 0.0696573
0.0775086, 0.00689033, 0.0102354, 0.0825243
0.0901275, 0.00838559, 0.00990028, 0.0663906
0.0870513, 0.00796566, 0.0113105, 0.0682768
0.0612889, 0.00848087, 0.0101975, 0.106773
0.0480106, 0.00784725, 0.0090114, 0.0961732
0.0547047, 0.00907849, 0.0103364, 0.0722921
0.0520508, 0.0072412, 0.0106351, 0.0848475
0.0536663, 0.00564496, 0.00943265, 0.0904792
0.0670176, 0.00728436, 0.00857684, 0.101033
0.0736436, 0.00733196, 0.00746371, 0.0703966
0.0577007, 0.0107648, 0.00878267, 0.0789739
0.0595139, 0.00783344, 0.0110543, 0.0968678
0.0734419, 0.00953344, 0.00949428, 0.0842855
0.0770736, 0.00885476, 0.00818355, 0.0978089
0.0657002, 0.00746942, 0.0114339, 0.093573
0.0643147, 0.00766221, 0.0118515, 0.0975035
0.0704406, 0.0105879, 0.0110462, 0.112407
0.0709674, 0.0103426, 0.0132416, 0.0865331
0.0562088, 0.0105715, 0.0129906, 0.104296
0.0623838, 0.00847416, 0.0110128, 0.113581
0.0470094, 0.00826186, 0.00870515, 0.0832874
0.0380504, 0.00715886, 0.00880199, 0.0563706
0.0523813, 0.00877996, 0.00827656, 0.069356
0.0557667, 0.00648255, 0.0088626, 0.0782036
0.0551978, 0.0074176, 0.00782006, 0.0853762
0.0484819, 0.00785886, 0.0096912, 0.093013
0.0588872, 0.00811266, 0.00941412, 0.0902499
0.0583792, 0.00759495, 0.0111504, 0.0849224
0.0406013, 0.00817426, 0.0072673, 0.0756643
0.0779529, 0.00783223, 0.00880707, 0.0853607
0.085559, 0.00893006, 0.00937554, 0.0888684
0.0826975, 0.0108284, 0.00680601, 0.0811196
0.0993202, 0.0103463, 0.00828858, 0.087478
0.093779, 0.00923424, 0.00805291, 0.0625251
0.0648337, 0.00812684, 0.00832753, 0.0553546
0.0734827, 0.00705882, 0.00614478, 0.0566776
0.0697091, 0.00842511, 0.00788521, 0.0747929
0.0710972, 0.00939544, 0.00860466, 0.06086
0.0752723, 0.00838947, 0.00729018, 0.0674846
0.0654294, 0.0101911, 0.00943247, 0.0690626
0.0780884, 0.00775706, 0.0100078, 0.0836646
0.0792619, 0.00824538, 0.00968448, 0.0987304
0.0609447, 0.00587199, 0.0098559, 0.082975
0.0553746, 0.00676131, 0.00977649, 0.0958505
0.0643985, 0.00672163, 0.00764498, 0.0847963
0.0683222, 0.00826712, 0.00879579, 0.0977606
0.0618606, 0.00618802, 0.00851983, 0.10692
0.0536353, 0.00644655, 0.00915315, 0.105662
0.0433469, 0.00727094, 0.011401, 0.111614
0.0669749, 0.00708122, 0.00954972, 0.113143
0.0666686, 0.0098392, 0.0103132, 0.119492
0.0714262, 0.00712343, 0.0101907, 0.117319
0.0720875, 0.00810622, 0.0110335, 0.105486
0.0519149, 0.00796999, 0.00935212, 0.104854
0.0449007, 0.00858208, 0.0108626, 0.101804
0.0474926, 0.00818318, 0.00914826, 0.103247
0.0449469, 0.00591496, 0.0129684, 0.0998576
0.0459557, 0.00705579, 0.0110825, 0.0910869
0.0545211, 0.00654323, 0.0115544, 0.133633
0.0408353, 0.00715727, 0.0130448, 0.115532
0.0428623, 0.0057092, 0.0133506, 0.123317
0.0583555, 0.00658148, 0.0135005, 0.132979
0.0656435, 0.00793564, 0.0126456, 0.135055
0.0698019, 0.00886668, 0.0127516, 0.145129
0.0749132, 0.00992547, 0.0143261, 0.13555
0.063613, 0.0102163, 0.0132338, 0.116012
0.0808896, 0.0075151, 0.0138597, 0.128069
0.0689382, 0.00913039, 0.0131446, 0.106126
0.0808732, 0.010912, 0.0104515, 0.104674
0.0890897, 0.011543, 0.0118955, 0.0863195
0.0865084, 0.011744, 0.013345, 0.09962
0.0756865, 0.0124351, 0.0105956, 0.116238
0.114254, 0.00927106, 0.0146335, 0.115806
0.0838274, 0.00998331, 0.0130906, 0.111965
0.0694372, 0.00769551, 0.0117629, 0.0951757
0.076085, 0.00824421, 0.0111619, 0.124006
0.0771172, 0.0087589, 0.0112434, 0.136353
0.0770032, 0.00964591, 0.0131818, 0.144655
0.073229, 0.0081103, 0.014971, 0.144124
0.0629909, 0.00861942, 0.0168196, 0.120065
0.0618669, 0.00904971, 0.0122435, 0.144012
0.0817189, 0.00657178, 0.0143963, 0.118736
0.0617198, 0.00604993, 0.0122969, 0.126938
0.0650241, 0.00906504, 0.0137122, 0.121945
0.0531488, 0.00876288, 0.0139644, 0.131957
0.0470202, 0.0067736, 0.0143709, 0.139767
0.0385262, 0.00663258, 0.0150046, 0.171692
0.0446659, 0.0061578, 0.0147304, 0.155406
0.0392735, 0.0060717, 0.0165435, 0.164891
0.0486549, 0.00653621, 0.0163672, 0.154187
0.0325675, 0.00926775, 0.0138588, 0.125317
0.0366264, 0.00753073, 0.0148156, 0.123264
0.0631077, 0.00634237, 0.0163917, 0.154529
0.0529746, 0.00798293, 0.017635, 0.148068
0.0487371, 0.00852079, 0.0163098, 0.148779
0.0586442, 0.0106268, 0.0167541, 0.137026
0.0897275, 0.00828503, 0.0171208, 0.144823
0.0826062, 0.0104326, 0.0163592, 0.138684
0.0923251, 0.00847471, 0.0163861, 0.115756
0.0709949, 0.0116403, 0.0121437, 0.143856
0.0780959, 0.00976769, 0.0154496, 0.126346
0.081707, 0.00887983, 0.0161609, 0.116899
0.082229, 0.00993695, 0.0147622, 0.150522
0.0963192, 0.00971803, 0.0147655, 0.144908
0.0743548, 0.0135562, 0.0132133, 0.149479
0.0908287, 0.0135689, 0.0131942, 0.137126
0.0987296, 0.0127145, 0.0140283, 0.120457
0.106383, 0.0153112, 0.0118591, 0.118624
0.0874257, 0.0101436, 0.0121098, 0.121073
0.0793238, 0.0111964, 0.012512, 0.130832
0.0778865, 0.0100185, 0.0150941, 0.127161
0.0845006, 0.0103884, 0.0140643, 0.134324
0.100501, 0.0110656, 0.0133529, 0.118087
0.082275, 0.0108301, 0.0172735, 0.136366
0.0918383, 0.012768, 0.0175418, 0.12653
0.0787242, 0.0110062, 0.0125758, 0.124974
0.0892273, 0.0100818, 0.0147553, 0.109545
0.0686488, 0.0106898, 0.0145197, 0.115346
0.0756588, 0.00727533, 0.0131201, 0.118219
0.0836739, 0.00946464, 0.0145567, 0.121198
0.0763273, 0.00783287, 0.0161116, 0.107066
0.0707074, 0.0106789, 0.0141326, 0.147221
0.0693382, 0.00740582, 0.0159464, 0.164016
0.0616757, 0.00850019, 0.0160884, 0.150604
0.0539441, 0.00712747, 0.015009, 0.118617
0.0715566, 0.00788283, 0.015835, 0.113019
0.0706106, 0.00825573, 0.0129166, 0.121198
0.0689148, 0.00854575, 0.013365, 0.106052
0.068525, 0.00678941, 0.0114666, 0.123507
0.0589274, 0.0076361, 0.0111082, 0.113538
0.0522243, 0.00762107, 0.0139599, 0.117211
0.059275, 0.00570056, 0.013196, 0.114251
0.064177, 0.00705001, 0.0118075, 0.131879
0.070302, 0.00757417, 0.0129783, 0.11314
0.0746808, 0.0108673, 0.0135534, 0.106259
0.0675411, 0.0094534, 0.0109024, 0.106656
