alpha, beta, delta, gamma 
0.12162, 0.0122735, 0.0123618, 0.108828
0.0917426, 0.0114822, 0.0135514, 0.115433
0.0813918, 0.0125651, 0.0138004, 0.110327
0.0949274, 0.0110431, 0.0115406, 0.103586
0.0861425, 0.0081167, 0.0101789, 0.118498
0.0584464, 0.00865245, 0.0125503, 0.148371
0.0704805, 0.00762931, 0.0153838, 0.131695
0.0636664, 0.00827549, 0.0152488, 0.153755
0.0724303, 0.00792476, 0.0146944, 0.123129
0.0868544, 0.00964867, 0.0167872, 0.131654
0.068789, 0.0098213, 0.0118262, 0.132075
0.0676133, 0.00982984, 0.0145193, 0.135157
0.0643318, 0.00913745, 0.0149837, 0.111861
0.0647617, 0.0071326, 0.01289, 0.119974
0.0759439, 0.0123607, 0.0151623, 0.118321
0.0689794, 0.011702, 0.0107396, 0.125838
0.0955512, 0.0101357, 0.0121135, 0.110643
0.0669353, 0.00943494, 0.00945132, 0.107917
0.0819059, 0.00790939, 0.00976075, 0.0935832
0.0779534, 0.0107883, 0.00995804, 0.096291
0.0728359, 0.00695939, 0.0106619, 0.0927521
0.0821737, 0.0083438, 0.0104224, 0.107891
0.0566286, 0.00996329, 0.011171, 0.105914
0.0739264, 0.00731057, 0.0125066, 0.11836
0.0600106, 0.00819763, 0.0135313, 0.0994297
0.0687961, 0.00878662, 0.0131568, 0.122905
0.062188, 0.00782577, 0.0119434, 0.126465
0.0686786, 0.00771773, 0.0109238, 0.120937
0.0682511, 0.00784341, 0.0115196, 0.108901
0.0531739, 0.00732095, 0.0102922, 0.0992166
0.0802722, 0.00819925, 0.0107231, 0.0916418
0.0699036, 0.00888423, 0.0121563, 0.113312
0.0859479, 0.00900673, 0.0126143, 0.119764
0.0990311, 0.00964498, 0.0115335, 0.0964853
0.0873629, 0.00891924, 0.00917497, 0.107391
0.0773518, 0.00954193, 0.011893, 0.0862158
0.0908356, 0.00856808, 0.0128511, 0.102632
0.0917935, 0.00839268, 0.0121173, 0.101311
0.116334, 0.00877481, 0.0115625, 0.0841374
0.0989291, 0.0112285, 0.00915283, 0.080677
0.102267, 0.0110928, 0.0104454, 0.0768129
0.0721549, 0.0112139, 0.0102926, 0.0983954
0.0927713, 0.0120477, 0.0102922, 0.0902604
0.103558, 0.0127267, 0.0106511, 0.108151
0.104411, 0.01236, 0.0120889, 0.111599
0.101389, 0.0118519, 0.0104462, 0.11701
0.111448, 0.0105514, 0.010499, 0.0995054
0.11859, 0.0145655, 0.0106476, 0.103319
0.116063, 0.0124976, 0.0112308, 0.0931395
0.111331, 0.0124743, 0.0110215, 0.104878
0.115062, 0.0113712, 0.00816455, 0.0814333
0.11341, 0.01144, 0.00968059, 0.0980744
0.111082, 0.0115236, 0.00987231, 0.0885872
0.0971392, 0.0120476, 0.0093427, 0.0846512
0.100082, 0.0096556, 0.00996419, 0.0957413
0.0791546, 0.0114486, 0.00971015, 0.0896987
0.103481, 0.0129291, 0.0116266, 0.0955486
0.0899574, 0.0101191, 0.00888221, 0.0954874
0.0918928, 0.010351, 0.0123498, 0.0767876
0.0801491, 0.0128436, 0.01239, 0.114245
0.0780863, 0.00980219, 0.015053, 0.115492
0.0822608, 0.0100506, 0.0119771, 0.106241
0.0876625, 0.0130491, 0.0120601, 0.101563
0.0896051, 0.012163, 0.00965467, 0.130013
0.111805, 0.0128705, 0.0147611, 0.129749
0.114791, 0.0136236, 0.0106891, 0.0918126
0.116056, 0.0144153, 0.012529, 0.126994
0.115424, 0.0145773, 0.0118574, 0.123483
0.118723, 0.0148996, 0.0103857, 0.123883
0.113137, 0.0136299, 0.0128934, 0.139759
0.0998417, 0.0121495, 0.0156711, 0.155731
0.102318, 0.0109724, 0.0157716, 0.166818
0.10449, 0.012523, 0.015514, 0.177388
0.0913125, 0.0111058, 0.018614, 0.178508
0.120553, 0.0112188, 0.0194667, 0.177648
0.117699, 0.0121889, 0.0171987, 0.168288
0.101607, 0.0117886, 0.0187241, 0.155062
0.102191, 0.0124458, 0.0182733, 0.168429
0.101734, 0.0120097, 0.0203383, 0.172546
0.114702, 0.0132234, 0.0189207, 0.182417
0.106393, 0.0121351, 0.0207319, 0.216735
0.0955423, 0.012444, 0.0229529, 0.18528
0.0908922, 0.0125598, 0.0215444, 0.194025
0.102798, 0.0115223, 0.0220284, 0.225302
0.100056, 0.00993352, 0.0204569, 0.209269
0.09523, 0.0122469, 0.0192805, 0.196177
0.0915303, 0.010358, 0.0176607, 0.173246
0.0838251, 0.0125653, 0.0183758, 0.188457
0.0974472, 0.0104512, 0.019275, 0.223894
0.109701, 0.0101138, 0.0211083, 0.236833
0.089681, 0.0119817, 0.019394, 0.206589
0.0841499, 0.0135885, 0.0187341, 0.190996
0.096068, 0.0127456, 0.0203249, 0.198924
0.108437, 0.0107986, 0.0177785, 0.172246
0.11419, 0.0135521, 0.0171922, 0.182597
0.106791, 0.0121342, 0.0165618, 0.145514
0.114337, 0.00998115, 0.0162539, 0.15191
0.104498, 0.0110622, 0.0177531, 0.161896
0.0845841, 0.0123534, 0.0159084, 0.143506
0.0985058, 0.0105499, 0.0132227, 0.149146
0.118447, 0.0120252, 0.0124413, 0.124815
0.117364, 0.0146696, 0.0136221, 0.120607
0.123966, 0.012617, 0.0129747, 0.136639
0.118194, 0.0133768, 0.0118811, 0.102973
0.0946258, 0.00944405, 0.0130916, 0.118864
0.0956086, 0.0109964, 0.0109865, 0.109139
0.0935311, 0.0121536, 0.011938, 0.101921
0.116756, 0.0119163, 0.0108439, 0.112427
0.101283, 0.0115169, 0.0132004, 0.0988458
0.139661, 0.0117563, 0.00987898, 0.11071
0.124887, 0.012656, 0.0133667, 0.10231
0.118016, 0.0135271, 0.0129759, 0.1049
0.108033, 0.0140683, 0.011516, 0.0952789
0.135247, 0.0130707, 0.0105293, 0.14362
0.120997, 0.0145982, 0.0134027, 0.115092
0.147797, 0.0120107, 0.00948331, 0.0956219
0.144966, 0.0138746, 0.0111463, 0.100027
0.125034, 0.0137789, 0.0108708, 0.0986191
0.149083, 0.0174322, 0.00982903, 0.0872107
0.127539, 0.0118472, 0.0108363, 0.0889323
0.112187, 0.0130863, 0.00998157, 0.09435
0.121068, 0.0141149, 0.0105282, 0.0867032
0.131286, 0.0162406, 0.00821783, 0.0822534
0.161522, 0.0156239, 0.0106401, 0.0826928
0.168913, 0.0162322, 0.00777902, 0.0772832
0.139319, 0.0148445, 0.00917089, 0.0818197
0.136972, 0.0170341, 0.00877209, 0.0909942
0.163558, 0.0133946, 0.0105362, 0.0789657
0.126633, 0.016019, 0.0109752, 0.119558
0.147632, 0.0129457, 0.00947561, 0.116731
0.124547, 0.014534, 0.00892975, 0.111446
0.135482, 0.0146273, 0.0135166, 0.10695
0.143493, 0.0139998, 0.0103542, 0.123157
0.133757, 0.0144527, 0.0111975, 0.112555
0.134897, 0.0127022, 0.0136043, 0.11782
0.0948097, 0.0139476, 0.0138986, 0.125206
0.102686, 0.0105236, 0.0157645, 0.182084
0.105708, 0.0155278, 0.0168664, 0.179886
0.0991314, 0.0163325, 0.0141535, 0.152563
0.115758, 0.0139153, 0.015416, 0.168518
0.117638, 0.01376, 0.0162045, 0.148539
0.10928, 0.0116783, 0.017349, 0.144407
0.0955079, 0.0114515, 0.0157697, 0.163177
0.0958271, 0.0118132, 0.0185967, 0.143435
0.0922219, 0.011726, 0.0170618, 0.132238
0.112224, 0.0105316, 0.0149228, 0.115226
0.103272, 0.0118789, 0.0154434, 0.157609
0.0877289, 0.00994126, 0.011375, 0.135975
0.0960446, 0.0107165, 0.0166563, 0.133652
0.0704542, 0.00968528, 0.0131133, 0.139084
0.08131, 0.0102693, 0.0162299, 0.155801
0.078859, 0.00930124, 0.0156099, 0.133084
0.0759539, 0.0112363, 0.0124853, 0.106361
0.0992662, 0.0105416, 0.0112751, 0.0962595
0.110655, 0.0109258, 0.0128367, 0.0964667
0.0970056, 0.0136208, 0.0102594, 0.104239
0.117444, 0.0111254, 0.0125642, 0.106495
0.0916017, 0.0123634, 0.00989127, 0.113516
0.0951005, 0.0111624, 0.012764, 0.132837
0.116135, 0.0123855, 0.0125092, 0.124509
0.110527, 0.0133393, 0.0115627, 0.113281
0.103184, 0.0119386, 0.0127694, 0.106945
0.123873, 0.0167325, 0.0119722, 0.138003
0.10903, 0.0144693, 0.010711, 0.110286
0.108397, 0.0106344, 0.0110437, 0.127082
0.104812, 0.0121109, 0.0102858, 0.118617
0.108125, 0.0126274, 0.0131311, 0.102976
0.107535, 0.0117524, 0.0139548, 0.141254
0.103203, 0.0116279, 0.0139863, 0.140097
0.103469, 0.0154737, 0.012332, 0.146843
0.113122, 0.0127473, 0.0112067, 0.124174
0.106735, 0.0125029, 0.0117392, 0.134737
0.120735, 0.0131792, 0.0126825, 0.141552
0.0931823, 0.0146682, 0.0129095, 0.133158
0.136071, 0.0116105, 0.0123761, 0.139977
0.112241, 0.0127126, 0.0120684, 0.125408
0.0797728, 0.0100412, 0.0136539, 0.129738
0.0780222, 0.00957719, 0.0118047, 0.149762
0.104084, 0.00999346, 0.0151428, 0.138489
0.103621, 0.0101355, 0.0173989, 0.174655
0.0802271, 0.0113958, 0.0169924, 0.170136
0.0831244, 0.0107933, 0.015402, 0.182933
0.0834571, 0.011106, 0.0170018, 0.147297
0.0795009, 0.0100626, 0.0165164, 0.163624
0.0759708, 0.0126351, 0.0191785, 0.165255
0.0822577, 0.0100054, 0.0162333, 0.183626
0.080845, 0.0126984, 0.0181393, 0.180157
0.0712433, 0.0102596, 0.0138899, 0.182859
0.0799696, 0.0088761, 0.0186845, 0.172887
0.0649734, 0.00878067, 0.0193131, 0.173339
0.0708229, 0.0091276, 0.0187878, 0.173571
0.0504911, 0.00774808, 0.0154206, 0.166744
0.0632462, 0.00748946, 0.0165862, 0.147128
0.0549336, 0.00776029, 0.0140392, 0.166328
0.0619693, 0.00854665, 0.0140815, 0.161133
0.077767, 0.00903043, 0.0140728, 0.17969
0.0752888, 0.00881069, 0.0151099, 0.151127
0.0798878, 0.00977219, 0.0168604, 0.203344
0.0670539, 0.0092665, 0.0167197, 0.175576
0.0617695, 0.00779013, 0.0195849, 0.199952
0.0443791, 0.00737723, 0.0174915, 0.185988
0.0528753, 0.007633, 0.0184649, 0.164886
0.060596, 0.00670297, 0.0174098, 0.194768
0.0470841, 0.00933393, 0.0206129, 0.209732
0.0557103, 0.00750374, 0.0235141, 0.201431
0.0587722, 0.00810269, 0.0222456, 0.237785
0.0567855, 0.00885054, 0.0254393, 0.217273
0.0525819, 0.00858063, 0.0227333, 0.210376
0.0558426, 0.00930263, 0.0238402, 0.185709
0.0480254, 0.00731262, 0.0230248, 0.215372
0.0488044, 0.00854374, 0.019921, 0.199068
0.0715772, 0.00961951, 0.0224968, 0.173554
0.0633632, 0.0103252, 0.0203855, 0.166
0.0772118, 0.00995896, 0.0188127, 0.142768
0.0777719, 0.0102122, 0.0160059, 0.120977
0.0594991, 0.00899252, 0.0155141, 0.129829
0.0726591, 0.0102891, 0.0154662, 0.11555
0.0866986, 0.0110956, 0.0144404, 0.122
0.0730032, 0.0119825, 0.0142707, 0.125738
0.097972, 0.0156677, 0.0148567, 0.105915
0.100187, 0.0132284, 0.0124496, 0.101535
0.097474, 0.0133546, 0.0119575, 0.127482
0.0999812, 0.0123433, 0.0135141, 0.10122
0.112067, 0.0120883, 0.0144437, 0.13186
0.0932835, 0.00984215, 0.0161089, 0.11494
0.0973006, 0.0126719, 0.012653, 0.138211
0.093618, 0.0141788, 0.0105407, 0.104068
0.108222, 0.0109722, 0.0103823, 0.0993208
0.088889, 0.01241, 0.0108146, 0.105639
0.108272, 0.0143515, 0.0123685, 0.0722482
0.122005, 0.0130766, 0.0096001, 0.0857663
0.106507, 0.0138828, 0.00915368, 0.0813273
0.106473, 0.0134034, 0.0105441, 0.0768882
0.116276, 0.0155966, 0.00924459, 0.0807959
0.135867, 0.015749, 0.0109257, 0.0843009
0.12994, 0.0173863, 0.0106819, 0.100201
0.141785, 0.0176093, 0.0111328, 0.102448
0.146295, 0.0191961, 0.0118435, 0.0957167
0.15086, 0.0186768, 0.00882527, 0.0907714
0.151849, 0.019254, 0.00973286, 0.096198
0.134641, 0.0201243, 0.00947053, 0.0917106
0.112291, 0.0151084, 0.0114464, 0.0949669
0.120709, 0.0190532, 0.0103923, 0.106971
0.167923, 0.0197085, 0.0126329, 0.0870501
0.146056, 0.0167918, 0.0110263, 0.0971764
0.166831, 0.0168688, 0.0100891, 0.087031
0.203383, 0.0170929, 0.0107083, 0.083123
0.159268, 0.0186767, 0.0115764, 0.114327
0.136148, 0.0174698, 0.0113121, 0.103727
0.14783, 0.017849, 0.0104907, 0.0926441
0.138829, 0.0188479, 0.0102543, 0.0859957
0.151741, 0.0160534, 0.00938347, 0.130876
0.114379, 0.0156041, 0.0125864, 0.100205
0.131358, 0.0158338, 0.00973486, 0.0993526
0.118148, 0.0195939, 0.00996501, 0.0975998
0.139637, 0.0147665, 0.00863061, 0.094135
0.131976, 0.0155093, 0.00889546, 0.0611103
0.132189, 0.0147274, 0.00922235, 0.0886289
0.136655, 0.0134127, 0.00853639, 0.0713311
0.126817, 0.0132375, 0.00971718, 0.0757643
0.110234, 0.0162845, 0.00965795, 0.0790094
0.0997887, 0.0150203, 0.00836397, 0.0789268
0.118508, 0.0132841, 0.0110689, 0.0834944
0.102825, 0.0122794, 0.010189, 0.0930449
0.0937116, 0.0129416, 0.0121937, 0.0796407
0.128569, 0.013696, 0.0115904, 0.102021
0.0996337, 0.0132544, 0.00916843, 0.0808163
0.117145, 0.012822, 0.00983505, 0.0990053
0.102626, 0.0139631, 0.0102412, 0.0981995
0.109142, 0.0129093, 0.0113779, 0.0954443
0.116426, 0.0132479, 0.0104321, 0.0830643
0.141665, 0.0154861, 0.0118419, 0.107366
0.11602, 0.0146576, 0.0111983, 0.0886738
0.103643, 0.0126723, 0.0129415, 0.0975287
0.0999504, 0.0134585, 0.0133524, 0.104159
0.101545, 0.0119129, 0.0143156, 0.101787
0.112675, 0.0154031, 0.0127211, 0.0888854
0.113849, 0.0147403, 0.0109211, 0.107471
0.127017, 0.0184033, 0.0136314, 0.117809
0.141071, 0.0179018, 0.0103251, 0.110706
0.14662, 0.0144465, 0.0114786, 0.103606
0.123542, 0.0130087, 0.00923385, 0.0980794
0.107735, 0.0130682, 0.0102629, 0.119178
0.0974531, 0.0124329, 0.0116567, 0.107882
0.0902642, 0.0136697, 0.012858, 0.101456
0.10521, 0.0123274, 0.0148751, 0.120132
0.093648, 0.0135853, 0.010889, 0.143492
0.0907504, 0.0113243, 0.0148121, 0.122232
0.0707747, 0.00881006, 0.0146619, 0.147229
0.0739612, 0.00896772, 0.0133614, 0.123953
0.067992, 0.0109584, 0.0121795, 0.122402
0.0680018, 0.00769296, 0.0137439, 0.138522
0.0778635, 0.00763025, 0.0126967, 0.118994
0.0666763, 0.00861157, 0.0143379, 0.121798
0.0766467, 0.00876182, 0.0125015, 0.0947165
0.0669911, 0.00966419, 0.0129885, 0.105502
0.0786011, 0.0101443, 0.0147709, 0.126473
0.083137, 0.00911455, 0.0107299, 0.0946474
0.108216, 0.00989539, 0.0100061, 0.111778
0.0778901, 0.00921489, 0.00960759, 0.0883491
0.0669866, 0.00849151, 0.0094168, 0.0900601
0.0553637, 0.00803771, 0.00994576, 0.110068
0.0572124, 0.00622918, 0.0113262, 0.106502
0.0346127, 0.00604866, 0.0127152, 0.111001
0.03536, 0.00668007, 0.0121549, 0.13047
0.0469697, 0.00505187, 0.0131328, 0.109849
0.0396672, 0.00612205, 0.0123889, 0.14977
0.0457978, 0.00542456, 0.0131989, 0.115749
0.0671218, 0.00814104, 0.0117948, 0.0996295
0.0559043, 0.00867347, 0.0124685, 0.0942337
0.0586744, 0.00650371, 0.00995532, 0.093484
0.0551771, 0.00712194, 0.0124198, 0.0932997
0.0448298, 0.00785192, 0.0120791, 0.10497
0.0458887, 0.00645761, 0.0114731, 0.0990575
0.0442238, 0.00707289, 0.0124979, 0.110059
0.0587331, 0.00777166, 0.0123172, 0.113951
0.0679265, 0.00760973, 0.0109234, 0.115582
0.057125, 0.0104582, 0.0126931, 0.098368
0.0541855, 0.00841241, 0.0140246, 0.10751
0.0629699, 0.00567196, 0.0102923, 0.144933
0.0666596, 0.00697831, 0.0137361, 0.162727
0.0560302, 0.00756287, 0.0129986, 0.117346
0.0520164, 0.00660613, 0.0125513, 0.11807
0.0684045, 0.00827382, 0.0125772, 0.135175
0.0468556, 0.00649586, 0.0118232, 0.1268
0.0715392, 0.00625761, 0.0119652, 0.110993
0.0640439, 0.00917506, 0.0105387, 0.111609
0.0726491, 0.0099972, 0.0123458, 0.131322
0.072019, 0.0102633, 0.0113894, 0.118963
0.0617082, 0.0107107, 0.0126099, 0.11933
0.0713377, 0.00763752, 0.0106478, 0.102298
0.054432, 0.00846039, 0.0100108, 0.0953462
0.0496219, 0.00794271, 0.00907171, 0.0913308
0.0532077, 0.00930671, 0.00946693, 0.0768331
0.059252, 0.00744054, 0.011151, 0.0869179
0.0486441, 0.00588856, 0.00974997, 0.0868565
0.050618, 0.00719601, 0.0108201, 0.100557
0.0539797, 0.0077647, 0.00830829, 0.0868981
0.0474767, 0.00718847, 0.00816715, 0.0990736
0.0499308, 0.00976757, 0.00988054, 0.0817917
0.046128, 0.00940341, 0.0102009, 0.10623
0.0609916, 0.00939736, 0.011392, 0.100928
0.0482085, 0.00967281, 0.0101261, 0.10962
0.060325, 0.00939704, 0.011283, 0.102663
0.0575308, 0.00752009, 0.0126577, 0.107578
0.0682327, 0.00889138, 0.0108719, 0.100972
0.0829579, 0.00954596, 0.0114491, 0.0901082
0.0687097, 0.00981646, 0.0140229, 0.103495
0.0685145, 0.00955321, 0.010712, 0.101803
0.0773228, 0.0109862, 0.0113952, 0.0977692
0.0786694, 0.011107, 0.00956949, 0.0853235
0.0908799, 0.0102499, 0.0127457, 0.0961126
0.0762667, 0.00931762, 0.0109283, 0.105497
0.0642117, 0.00904087, 0.00983812, 0.121767
0.0720339, 0.00935227, 0.0104541, 0.12633
0.0666776, 0.0111033, 0.0106951, 0.127611
0.105413, 0.0113358, 0.00894354, 0.106975
0.117682, 0.0123423, 0.0091291, 0.0912116
0.109148, 0.0111953, 0.008339, 0.0953963
0.1135, 0.0126642, 0.00986778, 0.0944499
0.0994812, 0.0113779, 0.0103027, 0.0865073
0.0982133, 0.0121997, 0.0100693, 0.103764
0.100306, 0.0118519, 0.00792997, 0.0678746
0.113527, 0.0118903, 0.00705857, 0.0787045
0.0773088, 0.0118419, 0.00549267, 0.0716406
0.0873743, 0.0122935, 0.00474368, 0.0599442
0.0874824, 0.00948229, 0.00640859, 0.0548264
0.0798659, 0.00822333, 0.00714041, 0.0587996
0.0757066, 0.00790896, 0.00680584, 0.0602536
0.0854344, 0.00954504, 0.00630045, 0.0488352
0.090418, 0.00880266, 0.00843412, 0.0496929
0.0692896, 0.00933942, 0.00586923, 0.066533
0.100578, 0.0113309, 0.00738919, 0.0602106
0.0961851, 0.0134073, 0.00586341, 0.0581249
0.0965408, 0.0119073, 0.00615606, 0.0740214
0.0910757, 0.0101246, 0.00930894, 0.0643443
0.0932702, 0.0123361, 0.00738342, 0.0776898
0.0895995, 0.0101589, 0.00883632, 0.0671028
0.0860052, 0.0089651, 0.0104649, 0.0870209
0.0829656, 0.00819081, 0.00938913, 0.102025
0.0914047, 0.0104709, 0.00915353, 0.0952406
0.0816939, 0.0108288, 0.0112752, 0.0810332
0.0786978, 0.0118877, 0.00957109, 0.114629
0.0728766, 0.0122089, 0.0107471, 0.0920518
0.0900144, 0.0100475, 0.0121908, 0.0790058
0.103431, 0.0103095, 0.0100168, 0.0746507
0.124766, 0.0139821, 0.00917273, 0.0827022
0.116407, 0.0129994, 0.00901977, 0.0840096
0.119815, 0.0128843, 0.0093973, 0.080144
0.108176, 0.0142698, 0.0090405, 0.0847721
0.121427, 0.0151541, 0.00841597, 0.0745232
0.102474, 0.014712, 0.00931256, 0.0920981
0.103932, 0.0131168, 0.00911484, 0.0605829
0.0997467, 0.0110936, 0.00714821, 0.104276
0.0989437, 0.0111598, 0.00743049, 0.0695089
0.115299, 0.013274, 0.00779064, 0.0710613
0.10954, 0.0139491, 0.0073022, 0.0668369
0.0982769, 0.0151874, 0.00858484, 0.0522791
0.090585, 0.0126466, 0.00575551, 0.0658781
0.13131, 0.0150323, 0.0084557, 0.0471055
0.0931845, 0.0143074, 0.00839133, 0.0606511
0.0849788, 0.0133825, 0.00755436, 0.0663072
0.0966785, 0.014139, 0.00817388, 0.0589251
0.124728, 0.0120056, 0.00798583, 0.063693
0.107909, 0.0144553, 0.00818094, 0.0498762
0.0980427, 0.0125259, 0.00849295, 0.0547168
0.123667, 0.0138606, 0.00819632, 0.0631341
0.129293, 0.0108118, 0.00831656, 0.0647277
0.110458, 0.0128523, 0.00913179, 0.0724528
0.127851, 0.0145372, 0.00832247, 0.0894966
0.130584, 0.0120671, 0.0100029, 0.0851578
0.116023, 0.0120325, 0.00797908, 0.0525205
0.105958, 0.0106828, 0.00833118, 0.0875338
0.0863361, 0.0104252, 0.00869788, 0.0799953
0.0803617, 0.00982744, 0.0110653, 0.0794169
0.0837545, 0.0105387, 0.0102314, 0.0759746
0.117541, 0.0125491, 0.00845331, 0.0867354
0.113797, 0.0103735, 0.00967249, 0.0657767
0.100028, 0.0129485, 0.00861318, 0.0579571
0.0936979, 0.0111629, 0.00765413, 0.0832655
0.131921, 0.0126443, 0.00980712, 0.0699345
0.105016, 0.0133396, 0.00957778, 0.0769209
0.089767, 0.0126089, 0.00861134, 0.0848918
0.0914698, 0.0110107, 0.00859363, 0.103651
0.0905067, 0.0117069, 0.0108069, 0.0926553
0.104554, 0.0124381, 0.00906692, 0.130277
0.0752467, 0.0117456, 0.012066, 0.112454
0.127772, 0.0109375, 0.0127758, 0.116896
0.112272, 0.0138688, 0.0113968, 0.0958382
0.114497, 0.0162666, 0.0120931, 0.102673
0.118353, 0.0188141, 0.0107841, 0.0858029
0.146883, 0.0150582, 0.00966838, 0.0796857
0.11593, 0.0169905, 0.0109033, 0.0978191
0.122229, 0.0147124, 0.0107362, 0.0888059
0.115117, 0.0132796, 0.0128753, 0.107558
0.119601, 0.0147164, 0.0124266, 0.108387
0.13326, 0.0149287, 0.0113985, 0.115542
0.132625, 0.016134, 0.0127984, 0.0858011
0.135495, 0.0150994, 0.0124422, 0.105067
0.109187, 0.0157445, 0.0120569, 0.11497
0.14255, 0.0156432, 0.0149198, 0.119528
0.114858, 0.0140667, 0.0117665, 0.109295
0.111837, 0.0126282, 0.0121493, 0.101473
0.121377, 0.0143752, 0.013384, 0.112649
0.113853, 0.0157984, 0.0125854, 0.116207
0.156391, 0.0171801, 0.0114261, 0.109578
0.14997, 0.0148757, 0.00950238, 0.127793
0.119693, 0.0154287, 0.0131335, 0.107448
0.134807, 0.0147262, 0.0135227, 0.121686
0.136017, 0.0133328, 0.0120149, 0.115462
0.128059, 0.0132988, 0.0166423, 0.104096
0.0944023, 0.0134759, 0.0114581, 0.126392
0.0946244, 0.0133062, 0.0118607, 0.111823
0.114917, 0.0134521, 0.0119935, 0.0947256
0.116283, 0.0133854, 0.0133295, 0.0870641
0.118323, 0.0134034, 0.012481, 0.0868123
0.106188, 0.0127213, 0.0102465, 0.0844346
0.144039, 0.0115718, 0.0108507, 0.082248
0.113164, 0.0130906, 0.011662, 0.101163
0.135575, 0.0139647, 0.0109817, 0.110848
0.122159, 0.0122499, 0.0109048, 0.103876
0.102257, 0.0141589, 0.0109813, 0.095047
0.110792, 0.0134845, 0.00982271, 0.0901854
0.131931, 0.0142713, 0.0101909, 0.0873289
0.107063, 0.0145068, 0.00897553, 0.0889699
0.110761, 0.0124003, 0.0096305, 0.0827884
0.130371, 0.0121703, 0.0100235, 0.0760323
0.114998, 0.0117673, 0.00692604, 0.061447
0.105994, 0.0124207, 0.0106047, 0.0872002
0.107662, 0.0144131, 0.00843289, 0.0790439
0.111656, 0.0134125, 0.00633842, 0.0887314
0.138575, 0.0130518, 0.00857471, 0.0768938
0.0965327, 0.0126719, 0.00891953, 0.0878799
0.134995, 0.0103192, 0.00798824, 0.0934208
0.123826, 0.0145496, 0.00820094, 0.0865906
0.123844, 0.0144476, 0.00946415, 0.0741996
0.135665, 0.0149886, 0.0109301, 0.0875685
0.147849, 0.017443, 0.00872758, 0.076833
0.13635, 0.0136599, 0.00824884, 0.100905
0.142321, 0.0156485, 0.00850598, 0.0969173
0.12038, 0.0152384, 0.0107072, 0.10303
0.118713, 0.0156881, 0.0132984, 0.113242
0.120034, 0.0121843, 0.0104154, 0.0997673
0.116315, 0.016389, 0.00908273, 0.122227
0.132321, 0.0142305, 0.0101979, 0.106839
0.118318, 0.012479, 0.0120363, 0.122122
0.119803, 0.011366, 0.0148585, 0.136378
0.116245, 0.0122911, 0.0116828, 0.142966
0.102445, 0.0117303, 0.0130737, 0.135128
0.0816309, 0.01295, 0.0163547, 0.153171
0.116334, 0.0126677, 0.0160617, 0.138385
0.127988, 0.0130758, 0.0148407, 0.154197
0.134966, 0.0135018, 0.0163491, 0.142739
0.120288, 0.0122661, 0.01449, 0.146832
0.127231, 0.0128853, 0.0145155, 0.159392
0.123977, 0.0152086, 0.0132578, 0.126653
0.15042, 0.0141646, 0.0157624, 0.126366
0.14372, 0.0160937, 0.0116418, 0.138041
0.121791, 0.0146519, 0.0140949, 0.123639
0.133943, 0.0158556, 0.0136507, 0.153949
0.114702, 0.0135562, 0.0151338, 0.1147
0.112203, 0.0158915, 0.0131486, 0.155769
0.111371, 0.0152385, 0.0156627, 0.154159
0.118932, 0.0130062, 0.0163517, 0.143838
0.114494, 0.0137167, 0.0176025, 0.151117
0.107797, 0.0122515, 0.0197715, 0.154196
0.112909, 0.0138572, 0.0187838, 0.189227
0.105044, 0.0136251, 0.0156459, 0.142367
0.117831, 0.0127592, 0.0160185, 0.167774
0.102055, 0.0136356, 0.0193797, 0.159711
0.0906646, 0.0123431, 0.017556, 0.18411
0.109762, 0.0134712, 0.017208, 0.196007
0.101905, 0.0139629, 0.0203824, 0.185984
0.107, 0.013473, 0.02083, 0.187591
0.133467, 0.0145141, 0.022427, 0.168491
0.151274, 0.0136625, 0.0206303, 0.167855
0.143148, 0.0158004, 0.0180165, 0.165614
0.124988, 0.0146352, 0.019168, 0.14944
0.12842, 0.0150145, 0.0191694, 0.187844
0.125891, 0.0133065, 0.0180485, 0.179077
0.111504, 0.0161324, 0.0229044, 0.208124
0.101911, 0.0153883, 0.0197777, 0.159777
0.0996433, 0.0139342, 0.0188031, 0.151125
0.119004, 0.0141607, 0.019117, 0.159033
0.0868694, 0.0144679, 0.015714, 0.113228
0.101703, 0.0129016, 0.0145505, 0.1445
0.096234, 0.0139971, 0.0137171, 0.128883
