alpha, beta, delta, gamma 
0.0693421, 0.0106944, 0.0115017, 0.107642
0.0748723, 0.0114317, 0.00974539, 0.0785293
0.0872405, 0.00886869, 0.0110554, 0.111566
0.0930593, 0.0104307, 0.0101674, 0.106669
0.0935781, 0.0105699, 0.00938181, 0.0957443
0.119474, 0.0137853, 0.00841558, 0.0801743
0.1385, 0.0152686, 0.00932, 0.0696029
0.137872, 0.0153228, 0.00736633, 0.0816109
0.119881, 0.0133201, 0.0105042, 0.0701528
0.124413, 0.0155131, 0.00983697, 0.0799131
0.139786, 0.0164272, 0.00923836, 0.0958601
0.120778, 0.0155905, 0.00711612, 0.0704355
0.12829, 0.0133333, 0.00842424, 0.0751689
0.111715, 0.0122916, 0.0093532, 0.0868074
0.0966443, 0.0117539, 0.0104816, 0.0874189
0.0820771, 0.0110101, 0.0118527, 0.103647
0.0759786, 0.00958318, 0.0114184, 0.106086
0.0789366, 0.00972619, 0.0106936, 0.114124
0.0920557, 0.0106189, 0.00969403, 0.106452
0.0717108, 0.0118091, 0.0113145, 0.0890799
0.0853011, 0.0110612, 0.011473, 0.108961
0.0920107, 0.00996785, 0.0123262, 0.0946943
0.0599851, 0.0103437, 0.0111096, 0.10294
0.0872255, 0.0109597, 0.00995765, 0.0787773
0.0875569, 0.0115928, 0.0108616, 0.0698292
0.0795171, 0.0129374, 0.0099281, 0.0854174
0.094671, 0.0129163, 0.0119858, 0.0908577
0.104709, 0.0124113, 0.00983979, 0.0816637
0.0857283, 0.0115279, 0.0145245, 0.0794141
0.0907304, 0.00977614, 0.00955263, 0.0912944
0.0931588, 0.0122606, 0.00940209, 0.0872013
0.100567, 0.0119825, 0.00945731, 0.0973235
0.103863, 0.0118349, 0.0103988, 0.100588
0.0923994, 0.0122549, 0.0122539, 0.0908754
0.114181, 0.0106213, 0.0107202, 0.0880348
0.098143, 0.0101179, 0.0131757, 0.125255
0.104695, 0.0101829, 0.0157454, 0.12448
0.0809199, 0.00892933, 0.0160891, 0.138075
0.0922763, 0.00902114, 0.0143221, 0.136451
0.0864363, 0.0103206, 0.0108676, 0.129319
0.0841624, 0.00917981, 0.0125573, 0.133896
0.0700393, 0.0103445, 0.0149854, 0.123518
0.0953722, 0.0100807, 0.0124654, 0.122107
0.0827442, 0.0112518, 0.0132226, 0.109691
0.0917067, 0.00970126, 0.0121596, 0.127743
0.0964576, 0.0100725, 0.0144754, 0.134872
0.0977793, 0.0106196, 0.0140699, 0.116634
0.069333, 0.00954583, 0.0143761, 0.141343
0.0782526, 0.0100473, 0.0158676, 0.149125
0.0880617, 0.00967466, 0.0141172, 0.116835
0.0902392, 0.01003, 0.0155006, 0.15542
0.0773703, 0.00866777, 0.0162336, 0.134462
0.0817035, 0.0115837, 0.0141616, 0.125694
0.0690242, 0.0106825, 0.0147122, 0.135741
0.0557209, 0.0101649, 0.0184231, 0.149623
0.0817405, 0.00798816, 0.0130448, 0.139457
0.0698867, 0.00809305, 0.0149497, 0.140863
0.0668169, 0.00853372, 0.0143941, 0.141348
0.0857006, 0.00855606, 0.0168136, 0.144059
0.0590941, 0.00960261, 0.0177938, 0.153005
0.0704072, 0.00767146, 0.0161269, 0.143558
0.0532498, 0.00765118, 0.015791, 0.155004
0.0604783, 0.00832714, 0.013842, 0.162323
0.0674353, 0.00848339, 0.0164908, 0.134346
0.0640902, 0.00879306, 0.0148057, 0.139983
0.0789323, 0.00891513, 0.0161616, 0.136291
0.0759801, 0.0113845, 0.0149168, 0.147523
0.0740389, 0.00882252, 0.0149669, 0.130201
0.0642177, 0.0116544, 0.0155487, 0.171741
0.0729617, 0.00815096, 0.013395, 0.157681
0.0858586, 0.00984504, 0.0135012, 0.121314
0.0743507, 0.00910278, 0.0129403, 0.132237
0.0855707, 0.0116045, 0.014138, 0.0931085
0.0960796, 0.0111655, 0.0115893, 0.0994647
0.106028, 0.0108694, 0.0112218, 0.0838254
0.0948414, 0.0114438, 0.00885834, 0.0667701
0.0942378, 0.0142582, 0.0122302, 0.0900566
0.091708, 0.0126772, 0.012028, 0.107918
0.0824875, 0.0105142, 0.0137894, 0.112302
0.0794254, 0.0120742, 0.0153015, 0.125139
0.0922422, 0.0121438, 0.0124048, 0.119751
0.0926046, 0.0119664, 0.0115925, 0.110824
0.105949, 0.0117029, 0.0112886, 0.0941789
0.100218, 0.0107019, 0.0110341, 0.0799128
0.123044, 0.0143744, 0.00923087, 0.0626407
0.120978, 0.0117511, 0.00860696, 0.0841314
0.113432, 0.0124977, 0.00869403, 0.093897
0.101544, 0.0112153, 0.0084682, 0.08716
0.110449, 0.0138833, 0.00791641, 0.0856167
0.0972769, 0.0134936, 0.00813889, 0.0761255
0.101756, 0.0108474, 0.00783167, 0.0742728
0.09828, 0.0124278, 0.00872272, 0.0821401
0.107064, 0.0128489, 0.00887214, 0.0898826
0.0826809, 0.0125101, 0.0107451, 0.0954255
0.0911803, 0.0100047, 0.0113884, 0.0964506
0.0791935, 0.00825063, 0.0111312, 0.0996164
0.0861362, 0.00871036, 0.0110592, 0.104533
0.0884641, 0.00760205, 0.0126019, 0.0999369
0.0707907, 0.0089361, 0.0108368, 0.0991179
0.0667392, 0.00760789, 0.0123385, 0.134732
0.0783949, 0.0092559, 0.0122158, 0.114603
0.0532936, 0.00781676, 0.012606, 0.129318
0.0665147, 0.0065533, 0.0132102, 0.116251
0.0509009, 0.00827908, 0.0122963, 0.114372
0.0542909, 0.00686743, 0.0127954, 0.125009
0.0642676, 0.00845137, 0.0120936, 0.146306
0.0642419, 0.0092953, 0.012489, 0.144505
0.0661255, 0.00913816, 0.0147743, 0.111935
0.0540947, 0.0088708, 0.0149077, 0.13132
0.0533684, 0.00796975, 0.0140662, 0.129135
0.0505692, 0.00911794, 0.0140907, 0.13136
0.0655689, 0.00906894, 0.0147403, 0.120308
0.0647389, 0.00559059, 0.0131552, 0.143116
0.0432044, 0.00603789, 0.0161006, 0.141862
0.0510525, 0.00635843, 0.0157254, 0.160866
0.0534611, 0.00626981, 0.0139905, 0.142806
0.0535759, 0.00836443, 0.0134818, 0.11947
0.0595629, 0.00717067, 0.0142941, 0.111419
0.0662244, 0.00911926, 0.0129027, 0.129748
0.0576147, 0.00886983, 0.0143406, 0.111557
0.0720194, 0.00867231, 0.0130239, 0.0936403
0.0868886, 0.00915642, 0.0126205, 0.146378
0.0971538, 0.0098613, 0.0144668, 0.141889
0.0861186, 0.0106918, 0.0129101, 0.15058
0.0989485, 0.00980135, 0.0124737, 0.114653
0.121136, 0.0128183, 0.0133688, 0.121434
0.100698, 0.0115058, 0.0100627, 0.102668
0.0913359, 0.0120958, 0.0108314, 0.113814
0.0836045, 0.0140262, 0.0113962, 0.112021
0.0982221, 0.0100124, 0.0143977, 0.135672
0.0754411, 0.00925679, 0.0122155, 0.125844
0.0898777, 0.0130577, 0.0122538, 0.110315
0.0949175, 0.0135357, 0.0106854, 0.107164
0.106618, 0.0128083, 0.0137019, 0.120892
0.109646, 0.012696, 0.0145545, 0.111564
0.100678, 0.0124333, 0.016405, 0.163699
0.0955804, 0.0139721, 0.0155939, 0.134379
0.102643, 0.0159782, 0.0131319, 0.138375
0.102803, 0.0136155, 0.0160431, 0.128005
0.0878206, 0.0116592, 0.0148201, 0.11771
0.0773518, 0.0123902, 0.0148261, 0.117612
0.0653814, 0.0108149, 0.0159347, 0.112844
0.0741787, 0.00975494, 0.013353, 0.120426
0.0816045, 0.0100043, 0.011167, 0.0996714
0.0952067, 0.0114496, 0.0150669, 0.107009
0.0642038, 0.00929378, 0.0120338, 0.100507
0.0756947, 0.0109653, 0.0132931, 0.0989283
0.0705879, 0.0113798, 0.0149297, 0.115642
0.0839822, 0.0120283, 0.0157729, 0.114074
0.0721174, 0.00905682, 0.012875, 0.123715
0.0862745, 0.00956959, 0.0128441, 0.124327
0.0551391, 0.0109476, 0.0153707, 0.117359
0.071994, 0.00977585, 0.0107943, 0.094517
0.079651, 0.0112049, 0.00955164, 0.0829753
0.083241, 0.0100491, 0.0133141, 0.086038
0.0729656, 0.00872324, 0.0111433, 0.100716
0.0832018, 0.00962931, 0.0139639, 0.096398
0.077485, 0.0108226, 0.0124453, 0.0952943
0.0843903, 0.00799278, 0.0123753, 0.105274
0.0859678, 0.0110635, 0.0124395, 0.108625
0.100764, 0.0101413, 0.0123352, 0.105123
0.0986346, 0.0123262, 0.0137681, 0.113254
0.0874638, 0.0103485, 0.0133483, 0.10297
0.0949274, 0.010958, 0.0120109, 0.0966945
0.115379, 0.0117378, 0.0125842, 0.0943731
0.103633, 0.0142411, 0.0106232, 0.114503
0.0887462, 0.0123305, 0.0109143, 0.116493
0.111889, 0.010574, 0.0118127, 0.107771
0.103739, 0.0116698, 0.0124439, 0.111298
0.0965645, 0.0118696, 0.0133096, 0.11909
0.0946968, 0.00967513, 0.0142511, 0.141999
0.0915704, 0.00929132, 0.017401, 0.153783
0.0790853, 0.0114295, 0.0142768, 0.144884
0.0896323, 0.0103179, 0.0138667, 0.139519
0.0832668, 0.011037, 0.0129333, 0.12997
0.0866706, 0.0116986, 0.0119003, 0.134697
0.0749567, 0.0111425, 0.015694, 0.104034
0.0712014, 0.00966124, 0.0131366, 0.113541
0.0666744, 0.00873993, 0.0119167, 0.109942
0.0652205, 0.0108021, 0.0133864, 0.0985118
0.0763365, 0.00857534, 0.0127475, 0.0954831
0.0899297, 0.00984351, 0.014185, 0.115495
0.0736999, 0.00936005, 0.0102961, 0.0953578
0.0983862, 0.00968905, 0.00922266, 0.0849816
0.100503, 0.0110126, 0.00925865, 0.0939999
0.0666581, 0.0136465, 0.00942124, 0.0787548
0.095222, 0.0105547, 0.00819354, 0.0570327
0.0881747, 0.0103252, 0.011054, 0.0654622
0.0678555, 0.0119623, 0.00758889, 0.0830583
0.0789012, 0.00929688, 0.00959907, 0.0652889
0.0988635, 0.00924615, 0.00789251, 0.0643
0.0863247, 0.00923905, 0.00747159, 0.0713674
0.0842276, 0.00990083, 0.00872466, 0.0706271
0.0752754, 0.0102481, 0.00868896, 0.06926
0.0585241, 0.00827587, 0.00956959, 0.0799553
0.0549685, 0.00910469, 0.0101095, 0.0819996
0.0586074, 0.00723365, 0.0140771, 0.113028
0.0758791, 0.00893929, 0.0116628, 0.111753
0.0738034, 0.0094503, 0.00903509, 0.106244
0.0854008, 0.00997941, 0.0104902, 0.0786488
0.103461, 0.00897957, 0.00941969, 0.0820377
0.0779404, 0.00992905, 0.00859848, 0.0951708
0.0768821, 0.0105065, 0.0100485, 0.0866971
0.0954704, 0.0100415, 0.00865419, 0.107459
0.095781, 0.00889826, 0.00746264, 0.0751802
0.0654153, 0.00967138, 0.00906075, 0.0673031
0.0553702, 0.00714653, 0.00619736, 0.0789941
0.0480657, 0.00736532, 0.0070172, 0.0651866
0.0597344, 0.00814233, 0.00839161, 0.0904302
0.0651393, 0.0078308, 0.00855928, 0.0838224
0.0635039, 0.00732294, 0.00876547, 0.0947286
0.0660285, 0.00839001, 0.0106964, 0.081198
0.050658, 0.00771008, 0.0097203, 0.0953796
0.0478202, 0.00748498, 0.0110288, 0.10398
0.0419761, 0.00617107, 0.0106744, 0.113937
0.0612365, 0.00558741, 0.00952478, 0.0898308
0.0607212, 0.0082371, 0.00942359, 0.0867523
0.0495873, 0.00704571, 0.00864325, 0.0778739
0.0520668, 0.00878055, 0.00829107, 0.084342
0.0522701, 0.00647133, 0.00679374, 0.077979
0.0592048, 0.00714286, 0.00848083, 0.0691482
0.0613136, 0.00561974, 0.0103917, 0.0869011
0.0625927, 0.00703068, 0.0104097, 0.0876455
0.0545736, 0.00691438, 0.00804224, 0.0947994
0.0449775, 0.00548724, 0.0106173, 0.0825822
0.0478636, 0.0079048, 0.0116009, 0.0935412
0.0512813, 0.00863077, 0.00978783, 0.0818731
0.0661557, 0.0071336, 0.00851473, 0.0972112
0.0753052, 0.00806477, 0.0109332, 0.099622
0.0772631, 0.00908951, 0.00993776, 0.0863216
0.0845836, 0.00833164, 0.0115815, 0.0932784
0.0649502, 0.0097487, 0.0103041, 0.0971273
0.0780783, 0.00721831, 0.00836493, 0.0892328
0.0434074, 0.00764732, 0.0100149, 0.0751406
0.0342637, 0.00672898, 0.0094731, 0.0757917
0.0496155, 0.00520217, 0.0104919, 0.112465
0.04242, 0.00466671, 0.01207, 0.121746
0.0357874, 0.00665949, 0.0117776, 0.121526
0.0377943, 0.00584997, 0.0105783, 0.0902103
0.0437618, 0.00717784, 0.0107235, 0.0979019
0.0569423, 0.00725414, 0.01074, 0.123725
0.052012, 0.0080722, 0.00994457, 0.0972154
0.0648218, 0.00807305, 0.00989772, 0.0896058
0.0680733, 0.00849861, 0.00983668, 0.0899088
0.0584617, 0.00674124, 0.00978762, 0.0843718
0.047413, 0.00733313, 0.00798427, 0.0851719
0.0633228, 0.00732532, 0.00828693, 0.094211
0.0610206, 0.00856981, 0.00790968, 0.0827532
0.0631276, 0.00796007, 0.00886238, 0.0732035
0.0566123, 0.00770235, 0.00845982, 0.079664
0.0549939, 0.00777851, 0.00879689, 0.0860383
0.0471184, 0.00822073, 0.00914227, 0.0826759
0.0545032, 0.00633391, 0.00928659, 0.0743462
0.0654457, 0.00746445, 0.007717, 0.0694426
0.0672489, 0.00828894, 0.00963883, 0.0906702
0.0757956, 0.00787694, 0.0087493, 0.0759263
0.0758643, 0.00671712, 0.006675, 0.086057
0.0674717, 0.00903153, 0.00866984, 0.0715273
0.0774739, 0.00849834, 0.00760031, 0.0705728
0.0740138, 0.00884778, 0.00651423, 0.0711605
0.0657973, 0.0077499, 0.00789988, 0.0627627
0.0664755, 0.00861936, 0.00690489, 0.0559658
0.0745242, 0.00939182, 0.00807283, 0.0746654
0.0622646, 0.00918794, 0.00753096, 0.0688877
0.0748698, 0.00961997, 0.00834053, 0.0815362
0.0600763, 0.00938942, 0.008255, 0.0615932
0.0564901, 0.00950963, 0.00860583, 0.0737438
0.0675972, 0.00778144, 0.0087822, 0.0894944
0.0517, 0.00633264, 0.00830668, 0.0725216
0.0566425, 0.00644092, 0.00841196, 0.0713767
0.045066, 0.00666607, 0.00874751, 0.0761381
0.0546725, 0.00625212, 0.0100759, 0.0846162
0.0460645, 0.00813379, 0.00916069, 0.10795
0.0686025, 0.00716048, 0.0106614, 0.0830234
0.0680499, 0.00770088, 0.0115453, 0.0911925
0.0732147, 0.00762405, 0.0106989, 0.0878375
0.060038, 0.0101145, 0.0107902, 0.113022
0.0540585, 0.00827657, 0.0139989, 0.129734
0.0481462, 0.00749854, 0.0138165, 0.0975082
0.0440637, 0.00665005, 0.0112168, 0.129183
0.0406571, 0.00711045, 0.0136118, 0.110197
0.0586276, 0.00833705, 0.0114381, 0.120656
0.0433229, 0.0074767, 0.0100613, 0.108478
0.0691031, 0.00741315, 0.0137212, 0.106192
0.0777446, 0.00900847, 0.0138406, 0.111107
0.0556945, 0.00849758, 0.0127222, 0.137764
0.049046, 0.00922762, 0.0145621, 0.13776
0.0462525, 0.00740488, 0.0133759, 0.124684
0.0491288, 0.00817493, 0.0133629, 0.125659
0.0421093, 0.00746025, 0.0113452, 0.122346
0.057235, 0.00589731, 0.0121139, 0.104741
0.0610872, 0.00749873, 0.0113042, 0.123925
0.0449294, 0.00722636, 0.0124363, 0.128432
0.0447546, 0.00667177, 0.0123335, 0.11607
0.0335286, 0.0077505, 0.0134006, 0.120959
0.0549586, 0.00736919, 0.012605, 0.140105
0.041853, 0.00680705, 0.0116265, 0.11765
0.0520534, 0.00539198, 0.0119706, 0.140397
0.0512607, 0.00857634, 0.0118989, 0.133286
0.0640673, 0.00683474, 0.0116698, 0.11383
0.0539888, 0.00743661, 0.012543, 0.114564
0.0543941, 0.00769253, 0.0112556, 0.0898603
0.0418505, 0.00721525, 0.00909846, 0.0847645
0.0559027, 0.00681513, 0.0121406, 0.0976378
0.0709904, 0.00762152, 0.0117474, 0.110954
0.074956, 0.00980026, 0.0111909, 0.092978
0.0511418, 0.00953747, 0.0134555, 0.117828
0.0542116, 0.00743837, 0.0124788, 0.120537
0.0520436, 0.00643132, 0.0130422, 0.120535
0.0508396, 0.00616502, 0.0103656, 0.110481
0.0464552, 0.0073503, 0.0114653, 0.110083
0.0627713, 0.00577028, 0.0114022, 0.103538
0.037377, 0.00684584, 0.0103828, 0.107352
0.0500515, 0.00826225, 0.0116354, 0.108631
0.0480872, 0.00716352, 0.0104167, 0.105325
0.0714732, 0.007291, 0.0123844, 0.102088
0.0733407, 0.00992549, 0.0121604, 0.120097
0.088478, 0.00865571, 0.011582, 0.103221
0.0771329, 0.007231, 0.0101073, 0.0958844
0.0747682, 0.00858431, 0.00852005, 0.102239
0.0765003, 0.00945025, 0.00929243, 0.0768824
0.0658429, 0.00841227, 0.0075805, 0.0847813
0.0614035, 0.00926799, 0.00879976, 0.0750574
0.075163, 0.00822661, 0.00788756, 0.0899483
0.0625621, 0.00881603, 0.00887216, 0.0811196
0.0529041, 0.00884368, 0.00884815, 0.0873351
0.0704158, 0.00672104, 0.00897803, 0.0669295
0.072425, 0.00924865, 0.00718176, 0.0643505
0.0654041, 0.00886046, 0.0067793, 0.0618299
0.0838186, 0.00951538, 0.00800163, 0.0685252
0.0670068, 0.0111288, 0.0064991, 0.06798
0.0743924, 0.00853564, 0.00814947, 0.064079
0.0666075, 0.00840952, 0.00770586, 0.0688238
0.0810652, 0.00942952, 0.0080141, 0.065737
0.0939996, 0.00801922, 0.00717801, 0.0716212
0.0803959, 0.00674325, 0.00956659, 0.0807367
0.0749561, 0.0106351, 0.00801077, 0.0883733
0.0659801, 0.0109873, 0.00780464, 0.0798334
0.0815383, 0.010698, 0.0104282, 0.0678894
0.0704614, 0.008283, 0.00928567, 0.0683267
0.0794471, 0.0106042, 0.00876379, 0.0964627
0.0760858, 0.0115498, 0.00913959, 0.0720959
0.0932153, 0.0100248, 0.00727742, 0.0664087
0.0647177, 0.0091478, 0.007273, 0.0775126
0.068589, 0.00952933, 0.00995695, 0.0662157
0.0823202, 0.0110812, 0.00814684, 0.0767977
0.0902028, 0.0102433, 0.00726611, 0.0880241
0.0775288, 0.00913116, 0.00647381, 0.0665202
0.0722651, 0.00885296, 0.0077016, 0.0665821
0.0805031, 0.0108469, 0.0116325, 0.0769974
0.0863157, 0.0081497, 0.00915145, 0.0695343
0.0715692, 0.00871681, 0.00793914, 0.0797068
0.0768821, 0.010305, 0.00890132, 0.0776955
0.0847182, 0.00958494, 0.00806753, 0.0718921
0.0628607, 0.00984933, 0.00792317, 0.0872081
0.055215, 0.00776903, 0.00952477, 0.108341
0.0682649, 0.00692654, 0.0116233, 0.0928136
0.0636264, 0.00835257, 0.010199, 0.117353
0.081923, 0.00916334, 0.0106595, 0.134642
0.0802444, 0.0103292, 0.0124376, 0.116817
0.0636634, 0.00971974, 0.0117278, 0.113677
0.0660438, 0.00797479, 0.0127412, 0.11084
0.0612155, 0.00928126, 0.0125478, 0.120755
0.0603394, 0.00693084, 0.0140656, 0.135671
0.0541594, 0.00736322, 0.013318, 0.124347
0.0666734, 0.00952511, 0.0113159, 0.114205
0.0558888, 0.00949952, 0.0102752, 0.114894
0.0619937, 0.00656988, 0.0118529, 0.105666
0.0639423, 0.00717674, 0.0104666, 0.11308
0.067625, 0.00645827, 0.0112681, 0.0894591
0.0550595, 0.00746116, 0.0109353, 0.0935686
0.0635796, 0.0070033, 0.0111687, 0.0926416
0.0552595, 0.00732127, 0.010116, 0.09783
0.0714256, 0.00785704, 0.00888114, 0.105632
0.0588991, 0.00694771, 0.00966864, 0.0767175
0.0513104, 0.00639692, 0.0080209, 0.103626
0.0413344, 0.00699119, 0.00980036, 0.0907502
0.0567377, 0.00744952, 0.00916118, 0.0921504
0.0452372, 0.00618309, 0.0111054, 0.102383
0.0318529, 0.0063652, 0.0102161, 0.0954684
0.0438941, 0.00530366, 0.00943004, 0.0991876
0.0439748, 0.00680577, 0.00950824, 0.0829696
0.0426252, 0.00593244, 0.00865543, 0.0864058
0.0408234, 0.00384706, 0.0114207, 0.0923037
0.0307755, 0.00460351, 0.0104574, 0.0996046
0.0405789, 0.00582408, 0.00962733, 0.102827
0.0613212, 0.00539138, 0.00955835, 0.0731114
0.0494766, 0.00731939, 0.00939223, 0.101303
0.0456487, 0.00657676, 0.0099687, 0.081006
0.0616899, 0.00716022, 0.0092408, 0.0885302
0.0484588, 0.00648162, 0.00850483, 0.0903498
0.0449237, 0.0065263, 0.00817056, 0.0941727
0.057712, 0.00387936, 0.00956242, 0.0995868
0.0341443, 0.00597798, 0.0102757, 0.0917856
0.0434986, 0.00479129, 0.0109685, 0.10702
0.0473402, 0.00529621, 0.00889145, 0.0973013
0.0533473, 0.0053022, 0.0108621, 0.104523
0.0456941, 0.00493833, 0.00995123, 0.0925752
0.0526357, 0.0051918, 0.0122785, 0.100261
0.024122, 0.00689232, 0.00982301, 0.0909664
0.0428653, 0.00585381, 0.00985709, 0.0854321
0.0558535, 0.00611902, 0.0126347, 0.0945148
0.0802425, 0.00777051, 0.00997053, 0.093338
0.0664569, 0.00785838, 0.0121163, 0.107006
0.0700205, 0.00640696, 0.0102953, 0.135941
0.0536983, 0.00697724, 0.0103542, 0.0985351
0.0575785, 0.00778811, 0.0122694, 0.0857469
0.0601007, 0.00709203, 0.0101249, 0.0660878
0.0579815, 0.0064828, 0.0097654, 0.0863179
0.0453611, 0.0082273, 0.00959629, 0.0631591
0.0479349, 0.00711058, 0.00815543, 0.0836438
0.0590143, 0.006698, 0.0100885, 0.0657363
0.0593518, 0.0092849, 0.0076326, 0.0792575
0.0542926, 0.00917511, 0.00718478, 0.0670226
0.0780817, 0.00801416, 0.00710919, 0.0976483
0.0637225, 0.0102082, 0.00761702, 0.0794878
0.0643304, 0.0106244, 0.0101844, 0.0934962
0.0673083, 0.00816323, 0.0106547, 0.0999213
0.0576565, 0.00864335, 0.00994802, 0.0843459
0.0758098, 0.00899856, 0.00836113, 0.0849029
0.0680386, 0.00832269, 0.00865026, 0.0739433
0.0805985, 0.00692442, 0.00875452, 0.0767172
0.062163, 0.00691846, 0.0087183, 0.0901317
0.0526015, 0.00694595, 0.010652, 0.107413
0.049944, 0.00816724, 0.0101778, 0.101218
0.0645838, 0.00714836, 0.00991721, 0.0861386
0.0496781, 0.00613134, 0.00947147, 0.090643
0.0504743, 0.00550099, 0.0102325, 0.111665
0.0504908, 0.00617483, 0.0102356, 0.107181
0.0430722, 0.00603698, 0.00929135, 0.0981176
0.0468167, 0.00609558, 0.00965135, 0.100822
0.0687938, 0.00556146, 0.0103223, 0.121017
0.0678954, 0.00634929, 0.0107142, 0.11345
0.053492, 0.00836818, 0.0105716, 0.111844
0.0537148, 0.00554598, 0.0112468, 0.0950829
0.0480507, 0.00562351, 0.0104692, 0.100104
0.0450931, 0.00878079, 0.00982503, 0.105479
0.0564386, 0.00849928, 0.0100859, 0.0891215
0.0521327, 0.00824884, 0.0109356, 0.101744
0.0670981, 0.00933154, 0.0117217, 0.109505
0.102687, 0.00953222, 0.0114181, 0.10573
0.0825516, 0.0104317, 0.0124204, 0.107258
0.0718449, 0.0113598, 0.0105232, 0.102841
0.0733512, 0.00888905, 0.00995755, 0.0874071
0.070424, 0.00915245, 0.00937692, 0.0769669
0.0955061, 0.00727818, 0.0079797, 0.0944711
0.084615, 0.0094836, 0.0109693, 0.0821648
0.0826325, 0.0106573, 0.00805979, 0.0641912
0.0905418, 0.00745429, 0.00802137, 0.0776115
0.0762849, 0.00999057, 0.00798211, 0.0660662
0.0739647, 0.00895766, 0.00741147, 0.0954147
0.105274, 0.00973997, 0.00707031, 0.0683656
0.0935134, 0.0104327, 0.00896496, 0.09093
0.085224, 0.00840067, 0.00946496, 0.0774048
0.0892847, 0.00912119, 0.0105438, 0.0933622
0.0751962, 0.010626, 0.0110496, 0.0865471
0.0790058, 0.0106851, 0.00935099, 0.0801201
0.0928647, 0.0106493, 0.010269, 0.0847236
0.104881, 0.011249, 0.0112855, 0.0994533
0.0835763, 0.0117256, 0.00945223, 0.0914444
0.0939395, 0.013002, 0.0107234, 0.0929971
0.0977187, 0.0110082, 0.00988287, 0.0974063
0.104557, 0.0131367, 0.0092585, 0.103635
0.0976626, 0.0132913, 0.0112779, 0.0997966
0.11756, 0.0114672, 0.0107837, 0.103116
0.10961, 0.0108572, 0.0117003, 0.134181
0.0934756, 0.0113213, 0.0143957, 0.103645
0.0884809, 0.0119398, 0.0127401, 0.107909
0.0816101, 0.0113632, 0.0124177, 0.110386
0.0832869, 0.0115318, 0.0119609, 0.103026
0.113914, 0.0133136, 0.010689, 0.105021
0.103646, 0.013749, 0.00763366, 0.106281
0.113057, 0.0108214, 0.00999105, 0.0880171
0.118379, 0.0103066, 0.0107751, 0.092954
0.133261, 0.012022, 0.010287, 0.0781727
0.119072, 0.0128761, 0.00992238, 0.0727795
0.132279, 0.0126432, 0.00948828, 0.104312
0.122435, 0.0120332, 0.0093688, 0.0899642
0.116758, 0.0129414, 0.00997625, 0.0845128
0.149117, 0.0159011, 0.0111098, 0.0986726
0.149915, 0.0148982, 0.00933795, 0.0871675
0.119715, 0.0154847, 0.00799384, 0.0772079
0.1318, 0.0155741, 0.00951653, 0.0789404
0.132412, 0.0148365, 0.0086634, 0.0968408
0.159848, 0.017415, 0.010303, 0.102362
0.165444, 0.0169344, 0.0118989, 0.105758
0.1632, 0.0166878, 0.009354, 0.102511
0.134262, 0.0174118, 0.0104408, 0.0741326
0.131553, 0.0169209, 0.00926076, 0.0772802
0.138955, 0.0146035, 0.0122157, 0.085644
0.158028, 0.0142856, 0.0113664, 0.090041
0.112803, 0.0155025, 0.00992792, 0.109616
0.120472, 0.012774, 0.0135133, 0.114251
0.111827, 0.0108429, 0.0138824, 0.108309
0.0988424, 0.0134048, 0.0120207, 0.125533
0.0967062, 0.0115166, 0.0111343, 0.110421
0.11892, 0.0129672, 0.0111013, 0.0748058
0.0940058, 0.0132132, 0.00994438, 0.0814444
0.106838, 0.0109077, 0.00925178, 0.100196
0.0908771, 0.0122964, 0.0105081, 0.0851974
0.0656572, 0.0124744, 0.00973985, 0.112394
0.0954173, 0.00949617, 0.0121615, 0.129494
0.0907113, 0.0116711, 0.0118507, 0.0923244
0.0912128, 0.0102391, 0.0100207, 0.0950826
0.0843826, 0.00866, 0.00977356, 0.0873894
0.0933683, 0.0124726, 0.00904644, 0.08681
0.0827117, 0.0132322, 0.0087614, 0.0943957
0.112329, 0.0109163, 0.009564, 0.0946112
0.111117, 0.0126805, 0.00950203, 0.0736834
0.111947, 0.0132702, 0.00928684, 0.0937823
0.114835, 0.0105521, 0.0123164, 0.0982874
0.0856794, 0.0109298, 0.0114982, 0.109214
0.084064, 0.0148834, 0.00928884, 0.0887317
